ContentArea,Indicator,Measure,Year,Geography,County,GeoID,Filter,FilterValue,Value,Version
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Linn,20107,None,,21,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Logan,20109,None,,10,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Lyon,20111,None,,113,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Marion,20115,None,,30,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Marshall,20117,None,,16,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,McPherson,20113,None,,117,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Meade,20119,None,,12,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Miami,20121,None,,88,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Mitchell,20123,None,,8,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Montgomery,20125,None,,82,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Morris,20127,None,,Suppressed,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Morton,20129,None,,No Events,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Nemaha,20131,None,,15,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Neosho,20133,None,,7,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Ness,20135,None,,6,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Norton,20137,None,,Suppressed,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Osage,20139,None,,36,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Osborne,20141,None,,6,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Ottawa,20143,None,,18,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Pawnee,20145,None,,24,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Phillips,20147,None,,9,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Pottawatomie,20149,None,,20,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Pratt,20151,None,,32,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Rawlins,20153,None,,6,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Reno,20155,None,,182,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Republic,20157,None,,13,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Rice,20159,None,,9,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Riley,20161,None,,11,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Rooks,20163,None,,13,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Rush,20165,None,,12,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Russell,20167,None,,16,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Saline,20169,None,,343,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Scott,20171,None,,16,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Sedgwick,20173,None,,"3,564",030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Seward,20175,None,,88,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Shawnee,20177,None,,863,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Sheridan,20179,None,,Suppressed,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Sherman,20181,None,,39,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Smith,20183,None,,9,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Stafford,20185,None,,9,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Stanton,20187,None,,Suppressed,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Stevens,20189,None,,Suppressed,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Sumner,20191,None,,45,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Thomas,20193,None,,16,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Trego,20195,None,,19,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Wabaunsee,20197,None,,Suppressed,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Wallace,20199,None,,Suppressed,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Washington,20201,None,,8,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Wichita,20203,None,,7,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Wilson,20205,None,,12,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Woodson,20207,None,,Suppressed,030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2014,County,Wyandotte,20209,None,,"1,142",030904340220140000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Allen,20001,None,,29,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Anderson,20003,None,,12,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Atchison,20005,None,,94,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Barber,20007,None,,12,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Barton,20009,None,,28,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Bourbon,20011,None,,49,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Brown,20013,None,,15,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Butler,20015,None,,150,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Chase,20017,None,,7,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Chautauqua,20019,None,,15,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Cherokee,20021,None,,33,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Cheyenne,20023,None,,6,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Clark,20025,None,,9,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Clay,20027,None,,35,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Cloud,20029,None,,14,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Coffey,20031,None,,Suppressed,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Comanche,20033,None,,Suppressed,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Cowley,20035,None,,109,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Crawford,20037,None,,43,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Decatur,20039,None,,No Events,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Dickinson,20041,None,,64,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Doniphan,20043,None,,Suppressed,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Douglas,20045,None,,285,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Edwards,20047,None,,6,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Elk,20049,None,,Suppressed,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Ellis,20051,None,,78,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Ellsworth,20053,None,,14,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Finney,20055,None,,238,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Ford,20057,None,,179,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Franklin,20059,None,,47,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Geary,20061,None,,17,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Gove,20063,None,,Suppressed,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Graham,20065,None,,6,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Grant,20067,None,,29,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Gray,20069,None,,16,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Greeley,20071,None,,Suppressed,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Greenwood,20073,None,,18,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Hamilton,20075,None,,Suppressed,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Harper,20077,None,,11,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Harvey,20079,None,,129,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Haskell,20081,None,,14,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Hodgeman,20083,None,,Suppressed,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Jackson,20085,None,,43,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Jefferson,20087,None,,37,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Jewell,20089,None,,6,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Johnson,20091,None,,"1,800",030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Kearny,20093,None,,6,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Kingman,20095,None,,28,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Kiowa,20097,None,,Suppressed,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Labette,20099,None,,103,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Lane,20101,None,,6,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Leavenworth,20103,None,,386,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Lincoln,20105,None,,6,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Linn,20107,None,,19,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Logan,20109,None,,7,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Lyon,20111,None,,137,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Marion,20115,None,,21,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Marshall,20117,None,,20,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,McPherson,20113,None,,129,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Meade,20119,None,,14,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Miami,20121,None,,30,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Mitchell,20123,None,,11,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Montgomery,20125,None,,54,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Morris,20127,None,,Suppressed,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Morton,20129,None,,Suppressed,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Nemaha,20131,None,,19,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Neosho,20133,None,,Suppressed,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Ness,20135,None,,7,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Norton,20137,None,,No Events,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Osage,20139,None,,49,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Osborne,20141,None,,Suppressed,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Ottawa,20143,None,,19,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Pawnee,20145,None,,18,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Phillips,20147,None,,7,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Pottawatomie,20149,None,,18,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Pratt,20151,None,,15,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Rawlins,20153,None,,11,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Reno,20155,None,,170,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Republic,20157,None,,23,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Rice,20159,None,,7,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Riley,20161,None,,10,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Rooks,20163,None,,10,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Rush,20165,None,,11,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Russell,20167,None,,13,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Saline,20169,None,,359,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Scott,20171,None,,27,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Sedgwick,20173,None,,"3,488",030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Seward,20175,None,,78,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Shawnee,20177,None,,"1,000",030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Sheridan,20179,None,,Suppressed,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Sherman,20181,None,,30,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Smith,20183,None,,8,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Stafford,20185,None,,Suppressed,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Stanton,20187,None,,Suppressed,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Stevens,20189,None,,6,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Sumner,20191,None,,35,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Thomas,20193,None,,11,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Trego,20195,None,,14,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Wabaunsee,20197,None,,7,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Wallace,20199,None,,Suppressed,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Washington,20201,None,,6,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Wichita,20203,None,,11,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Wilson,20205,None,,7,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Woodson,20207,None,,Suppressed,030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2015,County,Wyandotte,20209,None,,"1,258",030904340220150000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Allen,20001,None,,17,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Anderson,20003,None,,33,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Atchison,20005,None,,77,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Barber,20007,None,,17,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Barton,20009,None,,97,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Bourbon,20011,None,,49,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Brown,20013,None,,27,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Butler,20015,None,,122,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Chase,20017,None,,Suppressed,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Chautauqua,20019,None,,Suppressed,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Cherokee,20021,None,,21,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Cheyenne,20023,None,,Suppressed,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Clark,20025,None,,Suppressed,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Clay,20027,None,,24,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Cloud,20029,None,,25,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Coffey,20031,None,,18,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Comanche,20033,None,,Suppressed,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Cowley,20035,None,,97,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Crawford,20037,None,,68,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Decatur,20039,None,,Suppressed,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Dickinson,20041,None,,48,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Doniphan,20043,None,,8,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Douglas,20045,None,,267,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Edwards,20047,None,,6,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Elk,20049,None,,Suppressed,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Ellis,20051,None,,66,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Ellsworth,20053,None,,13,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Finney,20055,None,,188,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Ford,20057,None,,118,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Franklin,20059,None,,17,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Geary,20061,None,,14,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Gove,20063,None,,Suppressed,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Graham,20065,None,,Suppressed,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Grant,20067,None,,18,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Gray,20069,None,,35,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Greeley,20071,None,,Suppressed,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Greenwood,20073,None,,11,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Hamilton,20075,None,,Suppressed,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Harper,20077,None,,14,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Harvey,20079,None,,85,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Haskell,20081,None,,20,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Hodgeman,20083,None,,Suppressed,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Jackson,20085,None,,35,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Jefferson,20087,None,,24,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Jewell,20089,None,,Suppressed,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Johnson,20091,None,,"1,479",030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Kearny,20093,None,,Suppressed,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Kingman,20095,None,,17,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Kiowa,20097,None,,Suppressed,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Labette,20099,None,,58,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Lane,20101,None,,9,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Leavenworth,20103,None,,255,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Lincoln,20105,None,,Suppressed,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Linn,20107,None,,10,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Logan,20109,None,,Suppressed,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Lyon,20111,None,,99,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Marion,20115,None,,30,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Marshall,20117,None,,20,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,McPherson,20113,None,,97,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Meade,20119,None,,14,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Miami,20121,None,,46,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Mitchell,20123,None,,12,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Montgomery,20125,None,,15,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Morris,20127,None,,Suppressed,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Morton,20129,None,,Suppressed,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Nemaha,20131,None,,20,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Neosho,20133,None,,21,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Ness,20135,None,,15,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Norton,20137,None,,No Events,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Osage,20139,None,,24,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Osborne,20141,None,,Suppressed,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Ottawa,20143,None,,11,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Pawnee,20145,None,,28,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Phillips,20147,None,,6,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Pottawatomie,20149,None,,17,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Pratt,20151,None,,27,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Rawlins,20153,None,,Suppressed,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Reno,20155,None,,160,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Republic,20157,None,,16,030904340220160000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2016,County,Rice,20159,None,,18,030904340220160000010100
